id,num_views,num_votes,num_comments
282012,1,1,0
98555,4,1,0
27351,1,1,0
342628,1,1,0
34323,0,1,0
315704,1,1,0
266797,1,1,0
88443,6,1,0
86107,1,1,0
175060,3,1,0
130070,1,1,0
211833,5,1,0
293394,1,1,0
79301,0,1,0
52432,1,1,0
231705,1,1,0
370061,1,1,0
355607,2,1,0
149664,1,1,0
18941,1,1,0
378188,3,1,0
90698,0,1,0
158497,12,1,0
386110,1,1,0
43606,9,1,0
390578,0,1,0
74924,7,1,0
83479,1,1,0
205747,0,1,0
5227,1,1,0
199763,1,1,0
98824,1,1,0
239820,2,1,0
316843,1,1,0
234057,3,1,0
353137,4,1,0
55493,0,1,0
90224,11,1,0
124039,1,1,0
317379,0,1,0
191585,1,1,0
57186,0,1,0
199551,1,1,0
208761,1,1,0
391655,5,1,0
72184,0,1,0
5434,6,1,0
398316,3,1,0
397176,6,1,0
372308,1,1,0
40929,2,1,0
295937,1,1,0
155361,0,1,0
241642,0,1,0
128682,1,1,0
91955,12,3,0
212015,2,1,0
373365,1,1,0
272402,1,1,0
84260,1,1,0
99260,4,1,0
211075,51,7,0
116703,6,1,0
387744,13,1,0
357115,9,1,0
353829,0,1,0
365130,8,1,0
88995,2,1,0
117844,9,1,0
406730,9,1,0
363300,54,2,0
288667,4,1,0
177256,17,1,0
361530,1,1,0
323644,0,1,0
279824,1,1,0
385509,2,1,0
159326,89,4,0
341323,12,1,0
147865,12,1,0
22818,3,3,0
113273,0,1,0
285480,0,1,0
265319,0,1,0
99498,17,3,0
249363,0,1,0
240652,1,1,0
88250,1,1,0
382191,0,1,0
92231,1,1,0
22624,1,1,0
47504,0,1,0
290018,0,1,0
206402,0,1,0
172373,0,1,0
939,0,1,0
90407,0,1,0
318302,1,1,0
297446,10,1,0
11132,1,1,0
16466,8,1,0
327785,0,1,0
216866,3,1,0
2322,41,3,0
44005,6,3,0
382898,2,1,0
264112,0,1,0
325069,0,1,0
402591,1,1,0
808,1,1,0
271697,1,1,0
221236,0,1,0
321281,1,1,0
300959,0,1,0
211717,0,1,0
137880,0,1,0
115668,22,2,0
1671,0,1,0
116923,0,1,0
278277,0,1,0
311831,0,1,0
349703,0,1,0
81234,1,1,0
394378,0,1,0
339346,0,1,0
252593,412,3,0
134825,0,1,0
172466,0,1,0
153709,0,1,0
150997,0,1,0
7412,0,1,0
86382,8,4,0
213919,9,1,0
310820,0,1,0
52795,0,1,0
316734,0,1,0
221741,1,1,0
80388,0,1,0
343797,1,1,0
78097,2,1,0
223276,1,1,0
3708,1,1,0
271996,21,3,0
80420,0,1,0
257975,1,1,0
397026,0,1,0
271110,0,1,0
319682,1,1,0
180241,0,1,0
393508,1,1,0
3511,0,1,0
201483,2,1,0
380860,0,1,0
173690,38,2,0
76817,0,1,0
221501,0,1,0
282331,0,1,0
193352,0,1,0
13552,0,1,0
34050,1,1,0
210435,2,1,0
20940,1,1,0
46068,1,1,0
51519,1,1,0
295720,1,1,0
264380,1,1,0
306534,2,1,0
197517,0,1,0
103592,1,1,0
263772,1,1,0
68564,1,1,0
216735,0,1,0
151243,6,1,0
71778,0,1,0
94027,0,1,0
284022,30,6,0
12448,0,1,0
47437,0,1,0
149893,0,1,0
24598,0,1,0
285427,0,1,0
177383,2,1,0
384656,0,1,0
226062,0,1,0
221077,0,1,0
32740,0,1,0
253000,1,1,0
77949,1,1,0
210065,2,1,0
273258,6,1,0
374074,2,1,0
111309,1,1,0
118495,0,1,0
291573,0,1,0
347616,40,4,0
204345,0,1,0
7265,0,1,0
388898,0,1,0
128925,0,1,0
261798,8,1,0
3173,0,1,0
165695,2,1,0
350411,1,1,0
55918,2,1,0
260249,0,1,0
337064,1,1,0
90847,5,1,0
395575,17,4,0
404305,0,1,0
14772,1,1,0
288939,0,1,0
94871,1,1,0
20264,0,1,0
266655,0,1,0
344899,0,1,0
248849,0,1,0
56512,1,1,0
261201,68,3,0
104100,0,1,0
77117,0,1,0
87318,0,1,0
64356,58,3,0
71046,31,3,0
158029,0,1,0
262031,1,1,0
47340,0,1,0
199720,0,1,0
297071,0,1,0
316896,0,1,0
257159,0,1,0
112294,0,1,0
314919,0,1,0
207479,1,1,0
409457,0,1,0
250900,1,1,0
377504,3,1,0
228333,1,1,0
156966,0,1,0
24314,0,1,0
249224,14,2,0
100826,1,1,0
236517,0,1,0
88210,2,1,0
5899,1,1,0
347484,3,1,0
401610,11,2,0
337025,14,4,0
108795,1,1,0
6082,0,1,0
6618,0,1,0
278574,1,1,0
288344,0,1,0
208338,0,1,0
127364,11,2,0
323448,13,2,0
358772,0,1,0
268068,11,2,0
314477,0,1,0
176720,0,1,0
17723,0,1,0
293628,0,1,0
275524,0,1,0
4628,0,1,0
15883,0,1,0
215767,0,1,0
86685,0,1,0
202525,0,1,0
12078,14,2,0
273321,11,2,0
205555,0,1,0
337705,1,1,0
388752,0,1,0
152418,16,3,0
236036,0,1,0
389268,2,1,0
323025,3,1,0
289606,5,2,0
207510,2,1,0
308455,22,2,0
7805,11,2,0
284379,15,2,0
26955,5,3,0
700,20,2,0
204496,1,1,0
336100,0,1,0
321797,0,1,0
384654,124,4,0
118169,19,2,0
223232,0,1,0
63843,20,2,0
371845,7,1,0
13028,0,1,0
72906,0,1,0
89016,0,1,0
174393,1,1,0
332317,0,1,0
286029,15,2,0
66518,22,2,0
360084,0,1,0
370456,10,1,0
230470,1,1,0
71014,0,1,0
266707,0,1,0
217759,0,1,0
371129,0,1,0
221469,1,1,0
98391,1,1,0
266494,0,1,0
187732,0,1,0
223888,0,1,0
44145,0,1,0
377377,1,1,0
69246,2,1,0
173017,0,1,0
55706,73,3,0
24976,0,1,0
193803,14,1,0
184787,14,1,0
1500,5,1,0
131409,14,1,0
120410,14,1,0
32067,1,1,0
80101,1,1,0
159031,1,1,0
88081,2,1,0
118426,0,1,0
115945,26,3,0
305525,1,1,0
101480,1,1,0
81764,0,1,0
97544,1,1,0
137738,0,1,0
132344,0,1,0
65289,1,1,0
182602,83,4,0
246062,1,1,0
103564,1,1,0
372625,1,1,0
62489,14,1,0
181343,17,3,0
130808,183,5,0
4541,1,1,0
286381,0,1,0
291589,14,3,0
226536,43,1,0
389614,1,1,0
125878,0,1,0
44910,0,1,0
62044,28,4,0
48182,0,1,0
268573,6,1,0
118136,0,1,0
78800,0,1,0
391077,1,1,0
317285,0,1,0
142104,3,1,0
12709,2,1,0
355028,0,1,0
385166,1,1,0
28496,1,1,0
340425,0,1,0
311400,2,1,0
322702,1,1,0
381903,1,1,0
104982,4,1,0
158706,0,1,0
60285,0,1,0
93323,2,1,0
38852,0,1,0
365270,3,1,0
153256,2,1,0
214399,21,3,0
308444,0,1,0
170710,0,1,0
146001,0,1,0
126797,0,1,0
393028,12,1,0
29380,6,1,0
294567,31,2,0
353228,0,1,0
289860,13,1,0
385896,0,1,0
62413,18,2,0
179016,7,1,0
19068,0,1,0
380855,7,1,0
353718,0,1,0
10269,0,1,0
92037,0,1,0
254316,1,1,0
195774,1,1,0
363354,0,1,0
85403,11,3,0
182083,11,3,0
27366,0,1,0
284211,0,1,0
10144,1,1,0
190323,2,1,0
389904,0,1,0
300,1,1,0
190300,0,1,0
295057,0,1,0
219095,0,1,0
34326,1,1,0
410417,7,1,0
197922,1,1,0
177480,7,1,0
233500,37,3,0
62141,1,1,0
231464,0,1,0
130751,0,1,0
344564,0,1,0
364519,30,3,0
2933,0,1,0
61194,13,3,0
343991,7,1,0
112485,0,1,0
258968,2,3,0
392570,29,3,0
407967,0,1,0
342375,1,1,0
323636,4,1,0
128177,0,1,0
168491,0,1,0
4306,1,1,0
318649,0,1,0
174234,4,1,0
201764,2,1,0
355591,1,1,0
16515,0,1,0
77868,7,1,0
205227,12,3,0
10908,1,1,0
338813,1,1,0
120392,0,1,0
2053,0,1,0
403522,1,1,0
103223,39,1,0
301467,35,1,0
41266,42,4,0
215086,32,4,0
186237,0,1,0
81246,38,4,0
136021,55,4,0
330287,7,1,0
3351,1,1,0
22000,124,4,0
274465,2,1,0
92275,1,1,0
239982,1,1,0
30905,8,1,0
10080,1,1,0
397410,0,1,0
108044,1,1,0
35998,1,1,0
60510,0,1,0
214195,1,1,0
351680,2,1,0
325473,1,1,0
355976,1,1,0
86748,35,3,0
101916,1,1,0
124938,1,1,0
156680,0,1,0
273422,1,1,0
349245,2,1,0
298060,1,1,0
59983,1,1,0
244913,6,1,0
294660,1,1,0
370144,4,1,0
356939,31,3,0
28826,2,1,0
239725,1,1,0
357829,1,1,0
64960,1,1,0
380943,0,1,0
360033,1,1,0
370904,1,1,0
322342,0,1,0
71771,0,1,0
356007,4,1,0
187761,1,1,0
345892,2,1,0
239604,0,1,0
222552,1,1,0
35960,2,1,0
11386,0,1,0
69932,1,1,0
335129,1,1,0
37145,24,3,0
363632,1,1,0
198705,2,1,0
13253,1,1,0
1593,1,1,0
85375,0,1,0
401140,1,1,0
18989,1,1,0
262142,2,1,0
115179,1,1,0
207985,1,1,0
322812,2,1,0
24917,1,1,0
351200,1,1,0
231619,1,1,0
313068,1,1,0
35187,1,1,0
389870,102,5,0
73351,0,1,0
265151,1,1,0
47855,0,1,0
389015,1,1,0
39868,0,1,0
320683,1,1,0
131509,0,1,0
287614,3,2,0
161066,0,1,0
255932,0,1,0
144609,0,1,0
364186,16,1,0
48951,0,1,0
266233,20,2,0
214928,14,1,0
193156,1,1,0
379415,10,1,0
153427,1,1,0
69741,1,1,0
317600,0,1,0
351186,10,1,0
223266,1,1,0
353673,0,1,0
73438,7,1,0
140329,0,1,0
199620,0,1,0
340856,0,1,0
305737,0,1,0
160001,0,1,0
126960,1,1,0
137501,0,1,0
182769,1,1,0
130961,1,1,0
318201,0,1,0
174256,3,1,0
114834,2,1,0
224057,5,1,0
262012,10,2,0
79869,10,1,0
271324,1,1,0
128099,0,1,0
10634,2,1,0
50801,2,1,0
212494,5,1,0
260511,0,1,0
260904,0,1,0
329056,0,1,0
385170,0,1,0
46131,1,1,0
37302,0,1,0
90092,0,1,0
255312,0,1,0
15399,5,1,0
320995,0,1,0
258051,1,1,0
333394,1,1,0
295085,12,1,0
223909,1,1,0
217356,0,1,0
311648,0,1,0
368520,9,4,0
223301,0,1,0
283327,0,1,0
386711,9,1,0
252075,1,1,0
169489,8,1,0
363237,0,1,0
143067,8,1,0
178918,1,1,0
125159,2,1,0
119975,0,1,0
126103,0,1,0
400671,0,1,0
373727,7,4,0
259851,1,1,0
221923,1,1,0
123470,0,1,0
13183,0,1,0
204655,1,1,0
280941,0,1,0
223601,0,1,0
17914,0,1,0
17821,0,1,0
16247,0,1,0
285289,0,1,0
216428,5,2,0
349946,1,1,0
333786,1,1,0
191611,1,1,0
13973,0,1,0
34570,0,1,0
286646,0,1,0
369472,0,1,0
26135,0,1,0
245818,3,1,0
233285,18,1,0
44148,11,1,0
68504,10,1,0
300852,0,1,0
350531,1,1,0
336712,0,1,0
325655,0,1,0
33635,0,1,0
49442,0,1,0
383515,0,1,0
319699,0,1,0
359295,27,4,0
78007,39,2,0
18616,0,1,0
143341,1,1,0
328936,1,1,0
311504,3,1,0
2865,40,3,0
242477,11,1,0
196408,0,1,0
328551,0,1,0
261304,0,1,0
381326,0,1,0
52161,0,1,0
408300,0,1,0
209938,12,3,0
105602,0,1,0
319429,0,1,0
109052,5,3,0
191160,8,2,0
136943,28,2,0
74530,0,1,0
41552,0,1,0
247934,0,1,0
320444,1,1,0
375963,0,1,0
116706,0,1,0
125756,1,1,0
284780,0,1,0
205006,0,1,0
98333,0,1,0
162399,1,1,0
354893,0,1,0
273728,0,1,0
92561,0,1,0
89941,0,1,0
96598,0,1,0
211559,0,1,0
190116,0,1,0
2298,34,2,0
316388,5,1,0
56325,0,1,0
212814,22,3,0
403779,11,1,0
403256,1,1,0
242245,0,1,0
125174,20,3,0
50542,0,1,0
256017,1,1,0
190946,0,1,0
306355,0,1,0
234362,0,1,0
304920,1,1,0
170430,0,1,0
26741,1,1,0
199328,1,1,0
153045,0,1,0
395515,14,1,0
285117,0,1,0
79340,0,1,0
377710,0,1,0
322105,4,1,0
359520,0,1,0
134521,0,1,0
127330,0,1,0
190835,103,4,0
73709,15,2,0
106742,1,1,0
243517,0,1,0
19308,1,1,0
183120,1,1,0
383300,56,3,0
143568,0,1,0
94979,1,1,0
43793,13,1,0
134702,6,1,0
359792,2,1,0
361090,1,1,0
220757,2,1,0
296328,0,1,0
285294,1,1,0
93433,25,5,0
247182,14,1,0
137657,8,2,0
65400,56,3,0
17848,8,3,0
180058,12,3,0
91831,0,1,0
232198,0,1,0
193108,1,1,0
199732,23,3,0
167689,14,1,0
300991,1,1,0
73054,1,1,0
402721,1,1,0
165171,1,1,0
7286,0,1,0
376846,2,1,0
310111,1,1,0
67785,1,1,0
78616,1,1,0
191226,1,1,0
315166,0,1,0
18020,0,1,0
71902,0,1,0
253752,1,1,0
340160,1,1,0
281826,2,1,0
368364,1,1,0
392830,2,1,0
337564,0,1,0
395630,0,1,0
39507,0,1,0
40926,123,5,0
291959,1,1,0
299243,1,1,0
98525,0,1,0
14626,57,3,0
101545,2,1,0
96922,62,2,0
234965,1,1,0
369509,0,1,0
73106,1,1,0
302501,0,1,0
199196,12,3,0
186227,2,1,0
404392,0,1,0
115226,1,1,0
321426,36,3,0
372507,31,3,0
172221,1,1,0
163871,4,1,0
154933,0,1,0
276721,27,1,0
280682,0,1,0
327997,0,1,0
306126,4,1,0
119026,2,1,0
29947,26,3,0
213700,1,1,0
283638,1,1,0
288776,5,3,0
201876,0,1,0
256928,16,3,0
326278,12,2,0
155779,21,2,0
399003,0,1,0
112178,5,1,0
218134,0,1,0
349473,25,2,0
100257,12,2,0
11416,1,1,0
234472,0,1,0
401812,1,1,0
180314,62,3,0
356906,38,3,0
46778,52,2,0
169343,1,1,0
86547,0,1,0
30529,1,1,0
400454,0,1,0
163663,36,3,0
257602,1,1,0
201734,1,1,0
265123,0,1,0
42585,61,3,0
89870,36,3,0
94043,0,1,0
29733,0,1,0
280639,3,1,0
68382,20,2,0
220718,38,3,0
354270,23,2,0
348722,1,1,0
347233,0,1,0
278618,1,1,0
213460,1,1,0
411321,1,1,0
151019,7,1,0
80083,354,2,0
140875,64,3,0
305759,64,3,0
195438,42,3,0
225231,0,1,0
192818,9,1,0
278434,44,3,0
366893,9,1,0
71617,44,3,0
30435,0,1,0
96049,1,1,0
60585,0,1,0
164857,1,1,0
182984,3,2,0
289146,1,1,0
339834,1,1,0
5569,0,1,0
135617,1,1,0
343260,44,3,0
314728,0,1,0
278012,3,3,0
224973,0,1,0
80702,0,1,0
34189,24,2,0
28068,2,1,0
221093,1,1,0
264583,1,1,0
187014,3,1,0
96525,0,1,0
278007,0,1,0
178576,0,1,0
44241,0,1,0
148306,0,1,0
216388,1,1,0
408959,7,1,0
253317,0,1,0
91201,1,1,0
169345,1,1,0
4548,0,1,0
143633,1,1,0
159322,2,1,0
74635,0,1,0
407528,1,1,0
294817,1,1,0
92020,2,1,0
196537,0,1,0
68699,0,1,0
216872,0,1,0
342207,116,8,0
261009,0,1,0
320977,7,1,0
117713,29,3,0
92245,74,4,0
139898,1,1,0
3646,0,1,0
37149,0,1,0
97808,12,1,0
404485,3,1,0
287951,1,1,0
213248,1,1,0
31294,1,1,0
223833,36,3,0
356467,0,1,0
252145,1,1,0
47818,1,1,0
261648,1,1,0
7415,2,1,0
251838,8,1,0
141077,15,1,0
380156,9,1,0
218433,0,1,0
337072,12,1,0
366621,2,1,0
377470,0,1,0
199324,20,3,0
56174,1,1,0
14060,1,1,0
8031,0,1,0
353260,25,3,0
325064,7,1,0
106198,1,1,0
155161,1,1,0
213512,1,1,0
345857,15,1,0
166062,0,1,0
293945,2,1,0
314134,1,1,0
180923,1,1,0
9922,6,1,0
368517,0,1,0
388360,1,1,0
217007,1,1,0
293918,8,1,0
168906,6,1,0
96449,0,1,0
210229,2,1,0
151366,12,3,0
14533,2,1,0
153503,1,1,0
392042,4,1,0
269691,10,3,0
235816,3,1,0
304247,0,1,0
392869,8,1,0
375445,1,1,0
343869,2,1,0
384976,2,1,0
100284,2,1,0
66329,1,1,0
34511,3,1,0
249443,1,1,0
31841,2,1,0
300421,4,1,0
323317,1,1,0
234598,0,1,0
129534,1,1,0
288227,1,1,0
192180,1,1,0
50914,0,1,0
288275,0,1,0
373667,2,1,0
130788,6,1,0
389323,119,4,0
52229,9,1,0
243307,3,1,0
227139,0,1,0
296086,6,1,0
10025,1,1,0
380803,0,1,0
289974,0,1,0
337268,1,1,0
249435,2,1,0
216682,2,1,0
389425,0,1,0
379039,8,1,0
38353,0,1,0
198947,0,1,0
275504,11,1,0
149302,0,1,0
333296,0,1,0
242417,0,1,0
315582,0,1,0
187475,1,1,0
381115,0,1,0
140419,0,1,0
313640,0,1,0
129287,0,1,0
140045,0,1,0
85059,1,1,0
286708,0,1,0
32798,0,1,0
153331,0,1,0
211662,0,1,0
44239,2,1,0
288482,3,1,0
373790,5,1,0
241487,0,1,0
209152,0,1,0
85588,0,1,0
325680,0,1,0
368734,0,1,0
111415,1,2,0
329194,0,1,0
142184,1,1,0
223500,0,1,0
345518,0,1,0
255166,0,1,0
252154,1,1,0
29222,1,1,0
379691,1,1,0
351470,1,1,0
239394,0,1,0
103952,2,1,0
324806,2,1,0
71313,1,1,0
293464,1,1,0
169151,2,1,0
288723,1,1,0
367308,0,1,0
292461,0,1,0
124189,1,1,0
82394,3,1,0
346548,1,1,0
216990,1,1,0
95307,1,1,0
355229,8,1,0
376310,0,1,0
102694,0,1,0
317161,1,1,0
360822,3,1,0
381137,0,1,0
28769,1,1,0
46339,1,1,0
9354,1,1,0
313443,0,1,0
333216,0,1,0
281191,0,1,0
160455,8,1,0
191284,1,1,0
271858,0,1,0
400526,0,1,0
357667,0,1,0
26764,0,1,0
193560,3,1,0
372822,3,1,0
142625,4,1,0
32945,0,1,0
32346,51,3,0
64510,113,4,0
385308,1,1,0
269362,0,1,0
409662,33,2,0
304231,10,1,0
398993,12,3,0
92735,1,1,0
72531,0,1,0
212354,0,1,0
290120,1,1,0
375182,1,1,0
139084,1,1,0
142349,1,1,0
182965,1,1,0
127268,11,1,0
3325,11,1,0
385281,17,2,0
343742,1,1,0
306067,0,1,0
139979,1,1,0
169338,0,1,0
306967,0,1,0
42982,9,1,0
217821,10,1,0
278354,1,1,0
155662,2,1,0
142543,1,1,0
398278,0,1,0
331838,113,2,0
32160,1,1,0
196831,1,1,0
258841,0,1,0
379489,0,1,0
29369,2,1,0
204123,0,1,0
28942,7,3,0
289984,13,2,0
326826,1,1,0
355124,8,1,0
271781,1,1,0
188137,1,1,0
387163,0,1,0
166953,1,1,0
260121,0,1,0
41315,11,3,0
230267,0,1,0
112347,6,2,0
180743,5,3,0
60698,0,1,0
252258,1,1,0
200595,5,2,0
110927,0,1,0
250328,0,1,0
311668,0,1,0
111612,5,1,0
190119,0,1,0
345873,0,1,0
324686,6,2,0
240032,3,2,0
267322,0,1,0
75181,2,1,0
181510,0,1,0
351495,5,1,0
309870,7,2,0
298554,7,1,0
155088,0,1,0
258040,0,1,0
188127,0,1,0
106531,0,1,0
49627,16,2,0
77008,2,1,0
404014,15,2,0
82140,24,1,0
345068,3,2,0
54535,1,1,0
212180,2,1,0
350203,2,1,0
244002,0,1,0
368032,0,1,0
246093,0,1,0
72668,0,1,0
382264,10,2,0
139409,8,2,0
206658,14,2,0
208930,2,3,0
232656,5,3,0
303593,4,3,0
226204,9,3,0
107361,0,1,0
169657,2,1,0
149107,1,1,0
391171,0,1,0
326992,1,1,0
32342,0,1,0
101729,1,1,0
260985,0,1,0
223304,1,1,0
177239,0,1,0
6854,0,2,0
367453,6,3,0
156984,25,3,0
128892,2,1,0
85688,0,1,0
369625,0,1,0
292412,0,1,0
280519,2,1,0
99970,8,3,0
370462,5,3,0
443,2,1,0
356068,0,1,0
211985,1,1,0
16513,1,1,0
30101,0,1,0
164308,0,1,0
192447,1,1,0
292082,0,1,0
371362,12,2,0
21881,6,3,0
46184,0,1,0
268720,0,1,0
204251,1,1,0
227421,1,1,0
52454,7,1,0
61343,0,1,0
97556,1,1,0
321444,51,3,0
348962,8,2,0
114325,12,2,0
159657,142,4,0
388044,8,2,0
261783,0,1,0
32504,0,1,0
305462,7,2,0
378096,4,3,0
85261,3,3,0
354865,14,2,0
9662,1,1,0
206933,1,1,0
285785,1,1,0
14837,0,1,0
33044,0,1,0
317029,0,1,0
70819,0,1,0
309118,0,1,0
288849,0,1,0
238171,0,1,0
63842,0,1,0
80495,0,1,0
138043,1,1,0
347398,0,1,0
74665,8,1,0
68512,0,1,0
227080,0,1,0
163587,0,1,0
401450,1,1,0
212829,0,1,0
202229,0,1,0
142358,0,1,0
263848,0,1,0
126807,0,1,0
32535,0,1,0
48935,1,3,0
231902,1,1,0
98790,7,1,0
320086,0,1,0
58982,2,1,0
44675,8,1,0
178949,2,1,0
58217,2,1,0
185435,0,1,0
64559,0,2,0
301261,4,2,0
216054,1,1,0
258938,2,1,0
78363,0,1,0
88686,5,1,0
57493,1,1,0
316169,0,1,0
402428,4,1,0
202942,1,1,0
116508,3,1,0
292003,26,3,0
268687,7,2,0
218120,2,2,0
132270,0,1,0
88298,1,1,0
2957,3,1,0
251271,1,1,0
362270,1,1,0
74503,4,1,0
62482,0,1,0
394430,5,2,0
202952,8,3,0
293372,3,2,0
41999,0,1,0
359870,1,1,0
338907,1,1,0
367814,0,1,0
229834,0,1,0
341592,160,4,0
231851,0,2,0
250216,6,2,0
369932,6,2,0
227566,0,1,0
215403,6,1,0
304183,0,1,0
381491,0,1,0
229535,6,1,0
100797,0,1,0
253581,6,3,0
146132,7,1,0
110190,1,1,0
281775,0,1,0
85962,1,1,0
291229,0,1,0
225975,0,1,0
105592,14,1,0
168084,1,1,0
231054,0,1,0
243220,0,1,0
86404,0,1,0
185605,1,1,0
172763,0,1,0
94798,0,1,0
254052,0,1,0
181855,0,1,0
169024,3,1,0
267861,0,1,0
287462,2,1,0
64848,0,1,0
331890,0,1,0
212315,0,1,0
381730,0,1,0
275126,1,1,0
129651,0,1,0
126703,0,1,0
44330,0,1,0
261776,0,1,0
30536,0,1,0
331267,1,1,0
146789,0,1,0
109824,1,1,0
9966,1,1,0
262438,0,1,0
287589,0,1,0
143356,1,1,0
142968,1,1,0
375627,34,3,0
253384,13,1,0
37778,1,1,0
138775,2,1,0
368088,0,1,0
164447,0,1,0
339293,0,1,0
38335,0,1,0
303252,12,2,0
60288,4,3,0
80782,7,2,0
3990,4,2,0
115676,10,2,0
381238,13,2,0
117452,0,2,0
78420,9,3,0
49592,1,1,0
396579,0,1,0
315789,0,1,0
276006,0,1,0
152381,18,3,0
52782,0,2,0
381949,16,2,0
75792,24,5,0
165730,6,2,0
256840,1,2,0
402562,1,1,0
269842,0,1,0
208265,1,1,0
167146,1,1,0
332818,18,3,0
269662,3,3,0
78347,9,2,0
410639,27,4,0
230662,0,2,0
290253,0,3,0
287569,11,2,0
110475,0,2,0
50426,0,1,0
11294,0,1,0
49054,0,1,0
334901,0,1,0
2118,0,1,0
134754,0,1,0
212394,1,1,0
280300,0,1,0
80998,0,1,0
8373,0,1,0
71741,13,3,0
216788,0,3,0
93282,5,2,0
129105,0,2,0
63593,3,2,0
168666,12,3,0
82802,2,3,0
234568,6,2,0
370502,0,1,0
310413,0,1,0
169913,1,1,0
222779,22,1,0
195636,0,1,0
180615,0,1,0
253999,1,1,0
298248,0,1,0
366056,0,1,0
152787,1,1,0
378668,0,1,0
341432,0,1,0
300892,0,1,0
212471,3,1,0
131885,0,1,0
341665,1,1,0
120455,1,1,0
391690,1,1,0
125519,0,1,0
49048,2,1,0
52945,0,1,0
216270,1,1,0
214937,0,1,0
9836,0,1,0
137605,0,1,0
322631,0,1,0
265767,1,1,0
373272,2,1,0
31626,4,2,0
284806,1,1,0
361741,0,1,0
60294,1,1,0
155553,0,1,0
404755,0,1,0
280460,6,3,0
375102,1,1,0
101040,7,1,0
182118,1,1,0
386301,5,1,0
8365,0,1,0
381783,0,1,0
252222,4,1,0
197939,0,1,0
336473,0,1,0
52512,0,1,0
81293,0,1,0
345534,0,1,0
102234,2,2,0
333155,2,1,0
311696,32,1,0
212247,7,1,0
20262,1,1,0
278839,2,1,0
237549,1,1,0
209021,0,1,0
19972,1,1,0
17244,2,1,0
206365,1,1,0
405985,1,1,0
86568,0,1,0
91973,0,1,0
258226,1,1,0
353869,0,1,0
174766,0,1,0
207225,0,1,0
410843,0,1,0
400500,52,1,0
1437,0,1,0
228933,0,1,0
346333,0,1,0
211318,0,1,0
345809,30,2,0
349888,5,3,0
59093,24,3,0
258263,24,2,0
51500,10,3,0
290528,0,1,0
343102,12,1,0
222773,0,1,0
149965,1,1,0
151089,0,1,0
49284,1,1,0
362405,0,1,0
25997,24,2,0
47828,28,3,0
26312,16,2,0
312273,34,3,0
345755,10,2,0
392665,0,1,0
138008,0,1,0
364944,0,1,0
68285,0,1,0
178847,0,1,0
201464,0,1,0
64384,1,1,0
67086,0,1,0
390728,0,1,0
33239,4,2,0
307978,6,3,0
36826,27,1,0
7534,1,1,0
188112,1,1,0
31047,1,1,0
81813,0,1,0
165970,0,1,0
70846,2,1,0
137365,0,1,0
300779,4,1,0
393596,0,1,0
339596,0,1,0
342638,0,1,0
131209,0,1,0
292152,0,1,0
39159,0,1,0
340393,0,1,0
31182,1,1,0
215064,5,1,0
406049,0,1,0
378020,0,1,0
217490,0,1,0
225701,0,1,0
140397,1,1,0
32285,0,1,0
258857,0,1,0
42753,1,1,0
110533,1,1,0
146400,0,1,0
21445,0,1,0
404098,1,1,0
98936,9,2,0
63606,5,3,0
386768,1,1,0
251996,5,2,0
184666,0,1,0
23382,0,1,0
119185,0,1,0
319446,0,1,0
25259,0,1,0
57913,1,1,0
225316,4,1,0
369577,1,1,0
349122,8,2,0
363957,7,1,0
37283,0,4,0
262834,7,2,0
12767,1,1,0
178580,0,1,0
237446,10,1,0
276230,0,1,0
298227,0,1,0
149555,49,4,0
345085,0,1,0
305243,2,1,0
73935,0,1,0
263190,1,1,0
218778,9,3,0
377603,12,1,0
60893,0,4,0
365198,14,3,0
380899,0,1,0
319318,0,1,0
194572,1,1,0
86247,1,1,0
376105,0,1,0
150598,0,1,0
336027,1,1,0
128926,0,1,0
127525,0,1,0
149769,2,1,0
296879,0,1,0
285599,0,1,0
287836,1,1,0
26148,19,2,0
73378,32,4,0
51253,1,1,0
400116,8,2,0
110097,0,1,0
334239,3,2,0
226457,8,4,0
205057,0,1,0
195928,1,1,0
373529,0,1,0
295200,0,1,0
406949,0,1,0
152841,0,1,0
246073,0,1,0
343676,0,1,0
317317,0,1,0
210480,10,1,0
112739,0,1,0
224906,0,1,0
6991,0,1,0
358130,0,1,0
12732,0,1,0
393840,0,1,0
57443,0,1,0
10147,0,1,0
249570,0,1,0
367407,0,1,0
122273,0,1,0
274249,0,1,0
24041,0,1,0
380662,1,1,0
361148,1,1,0
184013,1,1,0
324654,0,1,0
360031,0,1,0
347189,0,1,0
125925,4,1,0
375960,0,1,0
29972,0,1,0
331150,1,1,0
177053,0,1,0
168154,0,1,0
348806,2,1,0
128258,1,1,0
24052,0,1,0
59184,0,1,0
239385,0,1,0
165172,0,1,0
386339,0,1,0
52949,0,1,0
176615,0,1,0
112721,0,1,0
154936,1,1,0
244880,0,1,0
272825,10,1,0
472,0,1,0
231630,4,2,0
139305,1,1,0
6920,5,1,0
134991,0,1,0
269854,0,1,0
283477,0,1,0
13598,0,1,0
85092,1,1,0
205718,0,1,0
277926,1,1,0
307407,1,1,0
224768,0,1,0
269596,0,1,0
258485,1,1,0
328862,0,1,0
37695,0,1,0
24329,6,1,0
173743,0,1,0
257377,1,1,0
281841,0,1,0
317555,6,1,0
350851,0,1,0
197971,7,2,0
